,Headline,Type,Username,URL,User URL,Date,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,index
574,格林德沃家的小女儿（2 ）,text,竹麓,https://xiaolu44324.lofter.com/post/73c396fe_2b5a22d3b,https://xiaolu44324.lofter.com/,2022-06-11,19,19,19,19,19,19,19,574
575,None,img,iki@真的要睡了,https://2042081695.lofter.com/post/1e6a49b4_2b5b0a89d,https://2042081695.lofter.com/,2022-06-10,3,3,3,3,3,3,3,575
576,【哈利波特】(观影+穿越) 繁星闪烁.邓布利多（4）,text,喵呜,https://miaowu080.lofter.com/post/20460448_2b5b59bbb,https://miaowu080.lofter.com/,2022-06-12,23,23,23,23,23,23,23,576
577,【GGAD】当邓布利多从德姆斯特朗抱回一个孩子37,text,鱼鱼社畜中,https://yiduoxiaojinggui.lofter.com/post/3122439c_2b5b5d019,https://yiduoxiaojinggui.lofter.com/,2022-06-12,50,50,50,50,50,50,50,577
578,【GGAD/GGSS】哈利波特与衔尾之蛇（21）,text,大雪微苔,https://wuyanzhe977.lofter.com/post/1f226b00_2b5aba293,https://wuyanzhe977.lofter.com/,2022-06-07,51,51,51,51,51,51,51,578
579,[GGAD]格格不入19,text,青汤光肉,https://meatsoup.lofter.com/post/228818_2b5b19cb8,https://meatsoup.lofter.com/,2022-06-10,33,33,33,33,33,33,33,579
580,【目录】GGAD同人文整理及推荐（bushi,text,花醉三千   ⃒⃘⃤,https://qize77.lofter.com/post/1feff040_2b5b4ffa6,https://qize77.lofter.com/,2022-06-12,33,33,34,34,34,34,34,580
581,【GGAD】丑闻（一）政客GG与教授AD的婚姻倦怠期,text,为了果尔德施坦因,https://conquerityouwill.lofter.com/post/200c5a69_2b5b6280a,https://conquerityouwill.lofter.com/,2022-06-12,11,11,11,11,13,13,13,581
582,HP当亲世代观看子世代（8）,text,杂食党毫无畏惧   ⃒⃘⃤（见到我请叫我去复习）,https://luxiaolu85315.lofter.com/post/4cf43352_2b5a757df,https://luxiaolu85315.lofter.com/,2022-06-07,20,20,20,20,20,20,20,582
583,【GGAD】当邓布利多从德姆斯特朗抱回一个孩子34,text,鱼鱼社畜中,https://yiduoxiaojinggui.lofter.com/post/3122439c_2b5afc965,https://yiduoxiaojinggui.lofter.com/,2022-06-09,22,22,22,22,22,22,22,583
584,【GGAD】当邓布利多从德姆斯特朗抱回一个孩子33,text,鱼鱼社畜中,https://yiduoxiaojinggui.lofter.com/post/3122439c_2b5acf891,https://yiduoxiaojinggui.lofter.com/,2022-06-08,44,44,44,44,44,44,44,584
585,如果哈利被分到斯莱特林（1）,text,三角君,https://sanjiaojun136.lofter.com/post/1f3aa595_2b5b39bf7,https://sanjiaojun136.lofter.com/,2022-06-11,8,8,8,8,8,8,8,585
586,【GGAD】当邓布利多从德姆斯特朗抱回一个孩子36,text,鱼鱼社畜中,https://yiduoxiaojinggui.lofter.com/post/3122439c_2b5b439f0,https://yiduoxiaojinggui.lofter.com/,2022-06-11,35,34,34,34,34,34,34,586
587,None,img,莘木,https://qiqi813878.lofter.com/post/3170d3e4_2b5b5487e,https://qiqi813878.lofter.com/,2022-06-12,10,10,11,11,11,11,11,587
588,【GGAD】当邓布利多从德姆斯特朗抱回一个孩子32,text,鱼鱼社畜中,https://yiduoxiaojinggui.lofter.com/post/3122439c_2b5ab1323,https://yiduoxiaojinggui.lofter.com/,2022-06-07,21,21,21,21,21,21,21,588
589,None,img,嗷,https://aaa3610233.lofter.com/post/74ceb2c3_2b5acf15f,https://aaa3610233.lofter.com/,2022-06-08,7,7,7,7,7,7,7,589
590,假如1899年的夏天中魔咒的是阿不思22,text,壹贰月,https://xinmo702.lofter.com/post/1f051978_2b5add916,https://xinmo702.lofter.com/,2022-06-10,16,18,18,18,19,21,22,590
591,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5afd943,https://moinmoin150.lofter.com/,2022-06-09,4,4,4,4,4,4,4,591
592,【GGAD】我和我的傻瓜老头（1）,text,肆夜猫,https://laishengyuanzuohuaizhongmao.lofter.com/post/1f8f796f_2b5b3fe8c,https://laishengyuanzuohuaizhongmao.lofter.com/,2022-06-11,41,41,41,41,41,41,41,592
593,大瓜叠满后伏地魔出现在我身后怎么办（18）,text,浪倒映月光,https://tangcixiaoguaner.lofter.com/post/4cce4080_2b5b062cb,https://tangcixiaoguaner.lofter.com/,2022-06-09,31,31,31,31,31,31,31,593
594,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5b5fa1c,https://kemengyingxin.lofter.com/,2022-06-12,4,4,4,4,4,4,4,594
595,补档,text,默总,https://momokiilovemin.lofter.com/post/27f8a7_2b5aaa24e,https://momokiilovemin.lofter.com/,2022-06-07,17,17,17,17,17,17,17,595
596,【忒修斯x你】我的冤种老爹们6,text,青妩Echo（邓布利多的狗版,https://yaoyao65798.lofter.com/post/31bf63f3_2b5af726c,https://yaoyao65798.lofter.com/,2022-06-09,27,27,27,27,27,27,27,596
597,大瓜叠满之后伏地魔出现在我身后怎么办（19）,text,浪倒映月光,https://tangcixiaoguaner.lofter.com/post/4cce4080_2b5b255b2,https://tangcixiaoguaner.lofter.com/,2022-06-11,38,38,38,39,39,39,40,597
598,HP观影体·04,text,风气候,https://fqh06.lofter.com/post/74b60a13_2b5b0b916,https://fqh06.lofter.com/,2022-06-10,20,20,20,20,20,20,20,598
599,HP观影体·02,text,风气候,https://fqh06.lofter.com/post/74b60a13_2b5ac3880,https://fqh06.lofter.com/,2022-06-08,12,12,13,13,13,13,13,599
600,None,img,高锥克山谷的萝莉   ⃒⃘⃤,https://gaozhuikeshangudeluoli.lofter.com/post/1f9724ff_2b5af01e1,https://gaozhuikeshangudeluoli.lofter.com/,2022-06-09,8,8,8,8,8,8,8,600
601,【GGAD】当邓布利多从德姆斯特朗抱回一个孩子35,text,鱼鱼社畜中,https://yiduoxiaojinggui.lofter.com/post/3122439c_2b5b2eb97,https://yiduoxiaojinggui.lofter.com/,2022-06-11,17,17,17,17,17,17,17,601
602,【观影体】一个人社死好还是全体社死好,text,九个玖不是八十一,https://qingjiu97291.lofter.com/post/4c212bd4_2b5aa03f9,https://qingjiu97291.lofter.com/,2022-06-07,6,6,6,6,6,7,7,602
603,None,img,果果不是猕猴桃,https://qiyiguo04886.lofter.com/post/31bdc70d_2b5b08d93,https://qiyiguo04886.lofter.com/,2022-06-10,8,8,8,8,8,8,8,603
604,【GGAD】你须偿还（21）,text,凌宙 ⃒⃘⃤ ,https://lingzhou106.lofter.com/post/1f9b3e29_2b5b38ac5,https://lingzhou106.lofter.com/,2022-06-11,23,24,24,24,24,24,24,604
605,HP观影体·03,text,风气候,https://fqh06.lofter.com/post/74b60a13_2b5ae98a3,https://fqh06.lofter.com/,2022-06-09,17,17,17,17,17,17,17,605
606,【ggad/三强AU】火焰杯和玫瑰（5）,text,山南瓜,https://shannangua00.lofter.com/post/1f3cef83_2b5b57cc6,https://shannangua00.lofter.com/,2022-06-12,11,11,11,11,11,11,11,606
607,假如霍格沃茨出现了神秘点歌台（3）,text,天天想炸岛,https://eevac.lofter.com/post/7493470f_2b5b495f8,https://eevac.lofter.com/,2022-06-12,9,9,9,10,10,10,11,607
608,None,img,一只不会飞的麻雀,https://jingdouhaitundeyinfuhe.lofter.com/post/4c992188_2b5b5ab4b,https://jingdouhaitundeyinfuhe.lofter.com/,2022-06-12,26,26,26,26,28,31,31,608
609,None,img,咩咩咩啊,https://yongqujun.lofter.com/post/3db0fa_2b5b3fc47,https://yongqujun.lofter.com/,2022-06-11,8,8,8,8,8,8,8,609
610,如果阿不思在魔法觉醒中,text,一叶清茶🍵,https://yiyeqingcha486.lofter.com/post/1f3522f6_2b5b368b9,https://yiyeqingcha486.lofter.com/,2022-06-11,14,14,14,15,15,15,15,610
611,HP观影体.06,text,风气候,https://fqh06.lofter.com/post/74b60a13_2b5b5f4ee,https://fqh06.lofter.com/,2022-06-12,22,22,22,22,22,22,22,611
612,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5a9554e,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-07,10,10,10,10,10,10,10,612
613,【GGAD】盖勒特·格林德沃的两次选择,text,别吵,https://biechao62859.lofter.com/post/74684de6_2b5aeda71,https://biechao62859.lofter.com/,2022-06-09,2,2,2,2,2,2,2,613
614,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5abedeb,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-07,13,13,13,13,13,13,13,614
615,None,img,LemonGellert,https://always56936.lofter.com/post/73dd2cac_2b5ac8104,https://always56936.lofter.com/,2022-06-08,4,4,4,4,4,4,4,615
616,【GGAD】Sacrifice 76（使女AU/ABO/带球跑）,text,炫耀此生,https://xuanyaocisheng0301.lofter.com/post/1ffdab16_2b5afc2b9,https://xuanyaocisheng0301.lofter.com/,2022-06-09,16,16,16,16,16,16,16,616
617,None,img,西风吹拂,https://roxanne62.lofter.com/post/1e1fbc20_2b5ae3554,https://roxanne62.lofter.com/,2022-06-09,14,14,14,14,14,14,14,617
618,【观影体】好想当他们的狗！！！,text,Astor.,https://hanguigui54597.lofter.com/post/320e3028_2b5ace4cd,https://hanguigui54597.lofter.com/,2022-06-08,7,7,7,7,7,7,7,618
619,【忒修斯x你】我的怨种老爹们7,text,青妩Echo（邓布利多的狗版,https://yaoyao65798.lofter.com/post/31bf63f3_2b5b63db3,https://yaoyao65798.lofter.com/,2022-06-12,22,22,22,22,22,22,22,619
620,None,img,海,https://xingyilishanhai.lofter.com/post/1f352765_2b5b35bd6,https://xingyilishanhai.lofter.com/,2022-06-11,2,2,2,2,2,2,2,620
621,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5b473bf,https://moinmoin150.lofter.com/,2022-06-11,10,10,10,10,10,10,10,621
622,None,img,心崽,https://liuxinyi30944.lofter.com/post/74a1aa57_2b5b65371,https://liuxinyi30944.lofter.com/,2022-06-12,9,10,10,10,10,10,10,622
623,None,img,漠城宿,https://mcslin.lofter.com/post/1dc99921_2b5b30310,https://mcslin.lofter.com/,2022-06-11,28,28,28,28,28,28,28,623
624,None,img,夯仔儿,https://alisoncelebrainlee.lofter.com/post/1dc0fa96_2b5abbf75,https://alisoncelebrainlee.lofter.com/,2022-06-07,3,3,3,3,3,3,3,624
625,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5b6f7dc,https://kemengyingxin.lofter.com/,2022-06-12,11,12,12,12,13,13,13,625
626,【GGAD】Sacrifice 75（使女AU/ABO/带球跑）,text,炫耀此生,https://xuanyaocisheng0301.lofter.com/post/1ffdab16_2b5ad8c12,https://xuanyaocisheng0301.lofter.com/,2022-06-08,14,14,14,14,14,14,14,626
627,None,img,ELINA段忶,https://elina0618.lofter.com/post/1d50cceb_2b5b26ebc,https://elina0618.lofter.com/,2022-06-10,1,1,1,1,1,1,1,627
628,今天的霍格沃茨格外喧嚣3,text,坩埚,https://maolingzi80231.lofter.com/post/74422934_2b5a5df16,https://maolingzi80231.lofter.com/,2022-06-06,14,16,16,16,16,16,16,628
629,HP观影体·05,text,风气候,https://fqh06.lofter.com/post/74b60a13_2b5b40986,https://fqh06.lofter.com/,2022-06-11,17,17,17,17,17,17,17,629
630,【GGAD】Sacrifice 77（使女AU/ABO/带球跑）,text,炫耀此生,https://xuanyaocisheng0301.lofter.com/post/1ffdab16_2b5b47252,https://xuanyaocisheng0301.lofter.com/,2022-06-11,16,16,16,16,16,16,16,630
631,哈利波特观老福特3,text,初凉,https://chuliang27390.lofter.com/post/4b3ab3f4_2b5b5c14e,https://chuliang27390.lofter.com/,2022-06-12,25,25,25,25,27,28,28,631
632,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5ae6cb8,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-09,3,3,3,3,3,3,3,632
633,【观影体】好想当他们的狗！！！,text,Astor.,https://hanguigui54597.lofter.com/post/320e3028_2b5ac2302,https://hanguigui54597.lofter.com/,2022-06-08,13,13,13,13,13,13,13,633
634,【GGAD】我磕了对家×我推的CP（八）,text,黑历史集结号,https://heilishijijiehao.lofter.com/post/1eadb08a_2b59f45ba,https://heilishijijiehao.lofter.com/,2022-06-10,3,3,3,3,3,3,3,634
635,None,img,Niffler,https://arntssog.lofter.com/post/4c893ce0_2b5aedc42,https://arntssog.lofter.com/,2022-06-09,2,2,2,2,2,2,2,635
636,None,img,LemonGellert,https://always56936.lofter.com/post/73dd2cac_2b5af0d8f,https://always56936.lofter.com/,2022-06-09,4,4,4,4,4,4,4,636
637,None,img,Rubber Soul,https://boteliaowangtai.lofter.com/post/1f06b7e6_2b5b70854,https://boteliaowangtai.lofter.com/,2022-06-13,2,2,2,2,2,2,2,637
638,None,img,夯仔儿,https://alisoncelebrainlee.lofter.com/post/1dc0fa96_2b5ad0af8,https://alisoncelebrainlee.lofter.com/,2022-06-08,4,4,4,4,4,4,4,638
639,[GGAD]战败,text,羁鸟.,https://y869456481.lofter.com/post/742cf466_2b5aaf055,https://y869456481.lofter.com/,2022-06-07,9,9,9,9,9,9,9,639
640,None,img,四时废废,https://taoyao663.lofter.com/post/202d3732_2b5ac14f1,https://taoyao663.lofter.com/,2022-06-08,9,9,9,9,9,9,9,640
641,None,img,米苏米叻,https://zhaixingxingdexiaoyi.lofter.com/post/73ecc5ce_2b5b19942,https://zhaixingxingdexiaoyi.lofter.com/,2022-06-10,3,3,3,3,3,3,3,641
642,【授翻】龟兔赛跑 CH.2,text,战斗系橘喵【看个人介绍】,https://tomarry12317.lofter.com/post/1e53404d_2b5afab4e,https://tomarry12317.lofter.com/,2022-06-09,8,8,8,8,8,8,8,642
643,【HP观影】众所周知，无人知晓（2）,text,北归途   ⃒⃘⃤（备考期末中…）,https://lzhixuan.lofter.com/post/4d081b80_2b5b35991,https://lzhixuan.lofter.com/,2022-06-12,27,27,27,27,27,27,27,643
644,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5b17f52,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-10,8,8,9,9,9,9,9,644
645,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5ad16d8,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-08,8,8,8,8,8,8,8,645
646,【GGAD】《血盟故障维修处》(FB3背景灵魂互换)#1,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5aa48c2,https://hongbidiaole.lofter.com/,2022-06-07,6,6,6,6,6,6,6,646
647,None,img,X₃OH⁻,https://xxspacey.lofter.com/post/1f1a40a3_2b5b2a21b,https://xxspacey.lofter.com/,2022-06-11,9,9,9,9,9,9,9,647
648,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5a9a0d7,https://moinmoin150.lofter.com/,2022-06-07,6,6,6,6,6,6,6,648
649,None,img,可梦颖欣,https://kemengyingxin.lofter.com/post/30be3ce1_2b5aaba75,https://kemengyingxin.lofter.com/,2022-06-07,5,5,5,5,5,5,5,649
650,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5b47e83,https://moinmoin150.lofter.com/,2022-06-11,16,16,16,16,16,16,16,650
651,怎样用女儿挽回老相好57,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b59297b3,https://anna-tulanduo.lofter.com/,2022-06-06,15,15,15,15,15,15,15,651
652,None,img,平平淡淡才是真！,https://shibuzhuan562.lofter.com/post/1f126108_2b5b31eae,https://shibuzhuan562.lofter.com/,2022-06-11,11,11,11,11,11,11,11,652
653,None,img,Hiiragizawa,https://hiiragizawa.lofter.com/post/74a47eee_2b5b50023,https://hiiragizawa.lofter.com/,2022-06-12,6,6,6,6,6,6,6,653
654,【HP】决斗小天才的神奇穿越,text,昨夜情书,https://iris667295.lofter.com/post/7424c07c_2b5ae0adf,https://iris667295.lofter.com/,2022-06-08,15,15,15,15,15,15,15,654
655,是前男友还是..？,text,Mr.Fahrenheit,https://yimingchenmixuexirijianxiaoshoudehaoxuesheng.lofter.com/post/1ffe8ca1_2b5ad1ad2,https://yimingchenmixuexirijianxiaoshoudehaoxuesheng.lofter.com/,2022-06-08,3,3,3,3,3,3,3,655
656,None,img,咖啡果汁,https://desantuanzi.lofter.com/post/4c09df94_2b5aa3b94,https://desantuanzi.lofter.com/,2022-06-07,7,7,7,7,7,7,7,656
657,怎样用女儿挽回老相好63,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b5a0ad23,https://anna-tulanduo.lofter.com/,2022-06-12,11,11,11,11,11,11,11,657
658,1 第二篇章！让我们为GGAD的复婚而努力吧！,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5ad5a46,https://banyeyouexingle.lofter.com/,2022-06-08,38,38,38,38,38,38,38,658
659,None,img,雨滴源源,https://yudiyuanyuan.lofter.com/post/4ca03eee_2b5b2313b,https://yudiyuanyuan.lofter.com/,2022-06-10,1,1,2,4,4,4,4,659
660,『HP』直播未来四院学生的所作所为 15,text,起来吃饭没有拒绝,https://qilaichifanmeiyoujujue.lofter.com/post/3094a0c0_2b5acb0e7,https://qilaichifanmeiyoujujue.lofter.com/,2022-06-08,14,14,14,15,15,16,16,660
661,2 做个梦，我想有两个老婆，一个叫AD一个也叫ad,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5af1db2,https://banyeyouexingle.lofter.com/,2022-06-09,43,43,43,43,43,43,43,661
662,None,img,小黑屋,https://yu52512603.lofter.com/post/74b4c19f_2b5b1560f,https://yu52512603.lofter.com/,2022-06-10,1,1,1,3,3,3,3,662
663,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5aabdf5,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-07,6,6,6,6,6,6,6,663
664,怎样用女儿挽回老相好59,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b594e64d,https://anna-tulanduo.lofter.com/,2022-06-08,11,11,11,11,11,11,11,664
665,None,img,一坨元宵,https://yituoyuanxiao.lofter.com/post/7490e78d_2b5aefe08,https://yituoyuanxiao.lofter.com/,2022-06-09,9,9,9,9,9,9,9,665
666,None,img,小包一挎,https://shaoyedeqingpingguo40033.lofter.com/post/4cdab2a3_2b5b38f38,https://shaoyedeqingpingguo40033.lofter.com/,2022-06-11,3,3,3,3,3,3,3,666
667,怎样用女儿挽回老相好58,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b594537e,https://anna-tulanduo.lofter.com/,2022-06-07,11,11,11,11,11,11,11,667
668,爱意与玫瑰14,text,翀澶,https://xujia09434.lofter.com/post/4cda57f8_2b5aa5658,https://xujia09434.lofter.com/,2022-06-07,4,4,4,4,4,4,4,668
669,None,img,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5abae1d,https://moinmoin150.lofter.com/,2022-06-07,18,18,18,18,18,18,18,669
670,住在魔镜里的黑魔王（四十八）,text,牛奶糖和大果粒,https://mitaoshangdeqingting.lofter.com/post/1f4d37bb_2b5ad3c7c,https://mitaoshangdeqingting.lofter.com/,2022-06-08,24,24,24,24,24,24,24,670
671,3 霍格沃兹突然多出一个bug,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5b119ef,https://banyeyouexingle.lofter.com/,2022-06-10,20,20,20,20,20,20,20,671
672,None,img,一只猫   ⃒⃘⃤,https://yizhimao64892.lofter.com/post/73be580f_2b5b4d0db,https://yizhimao64892.lofter.com/,2022-06-12,11,11,11,11,11,11,11,672
673,None,img,曼德夫人,https://9345367885.lofter.com/post/4becda03_2b5ae3654,https://9345367885.lofter.com/,2022-06-09,9,9,9,9,11,11,11,673
674,None,img,烤雁多加码,https://beibianchuilaidefeng73761.lofter.com/post/314c9f26_2b5b3c511,https://beibianchuilaidefeng73761.lofter.com/,2022-06-11,12,11,11,11,11,11,11,674
675,怎样用女儿挽回老相好62,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b59e35dc,https://anna-tulanduo.lofter.com/,2022-06-11,12,12,12,12,12,12,12,675
676,霍格沃茨的学生们再次要求换一个黑魔法防御课老师,text,一,https://yi89667498.lofter.com/post/74a886a4_2b5a4c225,https://yi89667498.lofter.com/,2022-06-12,5,5,5,5,5,5,6,676
677,【GGAD】《血盟故障维修处》(FB3背景灵魂互换)#2,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5aa01a2,https://hongbidiaole.lofter.com/,2022-06-07,2,2,2,2,2,2,2,677
678,5 gg：多和我学学，还想不想要老婆了？,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5b692f4,https://banyeyouexingle.lofter.com/,2022-06-12,22,22,22,22,22,22,22,678
679,在格林德沃开煤气灶的时候ggad粉穿成了纽特脸,text,陌染,https://azuotiandefeng.lofter.com/post/31943d82_2b5ac8cf8,https://azuotiandefeng.lofter.com/,2022-06-08,4,4,5,5,5,5,5,679
680,格林德沃决定开始摆烂（上）,text,阿钰,https://yuzhi60662.lofter.com/post/749456a6_2b5ad680a,https://yuzhi60662.lofter.com/,2022-06-11,3,3,3,3,3,3,3,680
681,【GGAD】入梦,text,MOON404,https://moon40487629.lofter.com/post/74dca968_2b5b092f0,https://moon40487629.lofter.com/,2022-06-10,7,9,10,10,10,10,10,681
682,我又跑来说深夜笑话了,text,凌宙 ⃒⃘⃤ ,https://lingzhou106.lofter.com/post/1f9b3e29_2b5b6a4a8,https://lingzhou106.lofter.com/,2022-06-12,9,9,9,9,9,9,9,682
683,None,img,莉莉丝.伊娃.斯莱特林,https://lilisiyiwasilaitelin.lofter.com/post/7417dc7e_2b5b58acc,https://lilisiyiwasilaitelin.lofter.com/,2022-06-12,3,3,3,3,3,3,3,683
684,HP：当hp众人参加了麻瓜综艺,text,一只问砸⚯͛ ⃒⃘⃤,https://0528yyyqlfang.lofter.com/post/4c0c71f6_2b5aa369d,https://0528yyyqlfang.lofter.com/,2022-06-07,7,7,7,7,7,7,7,684
685,怎样用女儿挽回老相好61,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b5987d60,https://anna-tulanduo.lofter.com/,2022-06-10,11,11,11,11,11,11,11,685
686,前往霍格沃茨,text,失格者 ⃒⃘⃤,https://yemingmeiyu.lofter.com/post/309139dd_2b5a252f5,https://yemingmeiyu.lofter.com/,2022-06-12,4,4,4,4,4,4,4,686
687,None,img,阿尔最爱的男人⃒⃘⃤,https://albuszuiaideshengtu.lofter.com/post/74ae13ba_2b5a9dd4a,https://albuszuiaideshengtu.lofter.com/,2022-06-07,6,6,6,6,6,6,6,687
688,None,img,柠檬雪宝喂大的🦉 ⃒⃘⃤,https://obliviate58011.lofter.com/post/73cf5383_2b5b64900,https://obliviate58011.lofter.com/,2022-06-12,5,5,5,5,5,5,5,688
689,4 被遣送回去还是留在霍格沃兹？让我们来给GG加油吧！,text,半夜又饿醒了,https://banyeyouexingle.lofter.com/post/74375a6a_2b5b39f86,https://banyeyouexingle.lofter.com/,2022-06-11,22,22,22,22,22,22,22,689
690,【GGAD】《血盟故障维修处》(FB3背景灵魂互换)#3,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5ac9a22,https://hongbidiaole.lofter.com/,2022-06-08,2,2,2,2,2,2,2,690
691,None,img,撸绵羊sheep,https://mouyeyan.lofter.com/post/741389df_2b5b3060b,https://mouyeyan.lofter.com/,2022-06-11,7,7,7,7,7,7,7,691
692,怎样用女儿挽回老相好60,text,Anna-图兰朵,https://anna-tulanduo.lofter.com/post/1f61c809_2b59684ae,https://anna-tulanduo.lofter.com/,2022-06-09,8,9,9,9,9,9,9,692
693,None,img,X₃OH⁻,https://xxspacey.lofter.com/post/1f1a40a3_2b5aad755,https://xxspacey.lofter.com/,2022-06-07,2,2,2,2,2,2,2,693
694,爱意与玫瑰16,text,翀澶,https://xujia09434.lofter.com/post/4cda57f8_2b5ae85ec,https://xujia09434.lofter.com/,2022-06-09,9,9,9,9,9,9,9,694
695,[战败]GGAD 后续,text,羁鸟.,https://y869456481.lofter.com/post/742cf466_2b5b183cc,https://y869456481.lofter.com/,2022-06-10,0,0,1,1,1,1,1,695
696,第三章,text,赫奇帕奇在读吃货,https://chengzihexiangjiao10609.lofter.com/post/4d0a82c2_2b5acd412,https://chengzihexiangjiao10609.lofter.com/,2022-06-08,5,5,5,5,5,5,5,696
697,None,img,夜雨声寒,https://lovewolverine.lofter.com/post/2db328_2b5ab4562,https://lovewolverine.lofter.com/,2022-06-07,0,0,0,0,0,0,0,697
698,【GGAD】【ABO】Young Man's Magic（09）,text,英俊的皮皮虾,https://toumingdehuaihuai.lofter.com/post/1ea0e4fb_2b5aabe9c,https://toumingdehuaihuai.lofter.com/,2022-06-07,5,5,5,5,5,5,5,698
699,【ggAD】鲜花盛开的森林 14,text,高跟鞋骑士,https://bailuwenjiu.lofter.com/post/1f090641_2b5ad04b7,https://bailuwenjiu.lofter.com/,2022-06-08,23,23,23,23,23,23,23,699
700,【GGAD】不复相见,text,帖顿,https://direnbushiwo.lofter.com/post/73ef8c41_2b5ae4687,https://direnbushiwo.lofter.com/,2022-06-09,7,7,7,7,7,7,7,700
701,【ggAD】小小比格 大大缺德（一）,text,春丽姬,https://chunliji343.lofter.com/post/203a8cd4_2b5aeda3e,https://chunliji343.lofter.com/,2022-06-09,6,7,7,7,7,7,7,701
702,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 18,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5b0a3bf,https://splitwarrior.lofter.com/,2022-06-10,20,20,20,20,20,20,20,702
703,哈利.格林德沃(二十),text,Draco.Malfoy:⃒⃘⃤,https://harrymalfoy79611.lofter.com/post/7425a4a3_2b5b32694,https://harrymalfoy79611.lofter.com/,2022-06-11,5,5,5,5,5,5,5,703
704,【授翻】GGAD之有问必答（7/9）,text,moinmoin,https://moinmoin150.lofter.com/post/1ebe7c87_2b5aec581,https://moinmoin150.lofter.com/,2022-06-09,5,5,5,5,5,5,5,704
705,None,img,Lorisen,https://2283399288.lofter.com/post/31b8f77a_2b5abab65,https://2283399288.lofter.com/,2022-06-08,2,2,2,2,2,2,2,705
706,【GGAD】伤麟怨道穷（三）GG预言AD将死于复活石，他决定求婚以改变未来,text,为了果尔德施坦因,https://conquerityouwill.lofter.com/post/200c5a69_2b5b61210,https://conquerityouwill.lofter.com/,2022-06-12,5,5,5,5,5,5,5,706
707,None,img,欧美执刀人,https://tonystark13339.lofter.com/post/31c35e0c_2b5b0e169,https://tonystark13339.lofter.com/,2022-06-10,0,0,0,0,0,0,0,707
708,【GGAD】《血盟故障维修处》(FB3背景灵魂互换)#4,text,红笔掉了,https://hongbidiaole.lofter.com/post/4c40725b_2b5b01de1,https://hongbidiaole.lofter.com/,2022-06-09,1,1,1,1,1,1,1,708
709,【GGAD】【FB3】被世界最强的黑白巫师玩弄的一生 邓布利多篇 Chapter 16,text,Splitwarrior,https://splitwarrior.lofter.com/post/30cb80da_2b5aac22a,https://splitwarrior.lofter.com/,2022-06-07,5,5,5,5,5,5,5,709
710,【GGAD/伏哈】聊天记录,text,一只猫   ⃒⃘⃤,https://yizhimao64892.lofter.com/post/73be580f_2b5b59834,https://yizhimao64892.lofter.com/,2022-06-12,6,6,6,6,6,6,8,710
711,【GGAD】Drew Them Out (18),text,Lumor,https://heolwp.lofter.com/post/4ce32534_2b5afeee8,https://heolwp.lofter.com/,2022-06-09,6,6,6,6,6,6,6,711
